trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1151,False,"{'a': 0.6, 'e': 0.1002588437228037}",25,6,33.23968344443007,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.6, 'e': 0.10005852641943393}",20,0,-11.751738359706263,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1153,False,"{'a': 0.6, 'e': 0.09985860935030318}",25,13,22.193129076889768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.6, 'e': 0.09965909171574303}",25,20,8.500982948011833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.6, 'e': 0.09945997271768262}",25,14,-21.834832424326628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1156,False,"{'a': 0.6, 'e': 0.09926125155964566}",25,14,9.794264957375379,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.6, 'e': 0.09906292744674731}",20,0,26.76220627979207,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1158,False,"{'a': 0.6, 'e': 0.09886499958569081}",20,12,14.939753020218902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.6, 'e': 0.0986674671847645}",20,12,3.165508333418172,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.6, 'e': 0.09847032945383845}",25,17,15.801145058011159,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.6, 'e': 0.09827358560436154}",35,21,5.6632855096023125,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1162,False,"{'a': 0.6, 'e': 0.09807723484935806}",20,15,6.155861420470415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.6, 'e': 0.09788127640342477}",25,13,4.617115084929275,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.6, 'e': 0.09768570948272756}",20,11,3.87756152312803,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1165,False,"{'a': 0.6, 'e': 0.09749053330499859}",20,9,4.908591819831358,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.6, 'e': 0.09729574708953276}",30,14,-6.685679866036251,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1167,False,"{'a': 0.6, 'e': 0.09710135005718508}",20,0,13.094693613508088,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1168,False,"{'a': 0.6, 'e': 0.09690734143036704}",25,16,18.2011964386533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.6, 'e': 0.09671372043304398}",20,14,15.876780496520006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.6, 'e': 0.09652048629073155}",25,14,19.605647473241678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.6, 'e': 0.09632763823049303}",25,18,10.725083401904108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.6, 'e': 0.09613517548093582}",20,6,14.059159781698865,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.6, 'e': 0.09594309727220877}",25,17,15.757402275239915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.6, 'e': 0.09575140283599869}",25,11,-20.014237097037835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1175,False,"{'a': 0.6, 'e': 0.09556009140552765}",25,3,23.337123889679287,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.6, 'e': 0.09536916221554961}",25,16,15.319634561189519,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.6, 'e': 0.09517861450234763}",20,10,8.180267503957499,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1178,False,"{'a': 0.6, 'e': 0.09498844750373053}",25,15,-4.239037471991596,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1179,False,"{'a': 0.6, 'e': 0.09479866045903014}",25,18,16.529559482176538,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.6, 'e': 0.09460925260909793}",25,12,23.758396929750933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.6, 'e': 0.09442022319630235}",20,3,12.107612657355336,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.6, 'e': 0.0942315714645254}",25,13,24.108880477702538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.6, 'e': 0.09404329665916}",25,12,14.289824197500884,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.6, 'e': 0.09385539802710659}",25,20,9.273965397276495,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.6, 'e': 0.09366787481677047}",25,17,12.884039204410428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.6, 'e': 0.09348072627805847}",25,16,9.698000105645555,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.6, 'e': 0.09329395166237625}",20,16,9.207259611452404,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.6, 'e': 0.09310755022262504}",25,3,36.373225119749286,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.6, 'e': 0.0929215212131989}",25,17,16.47446999996772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.6, 'e': 0.09273586388998147}",25,13,17.778210707233626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.6, 'e': 0.09255057751034329}",20,10,17.734211531504947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.6, 'e': 0.0923656613331385}",20,8,12.30927115252557,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.6, 'e': 0.09218111461870225}",25,2,26.42526561349487,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.6, 'e': 0.09199693662884734}",20,10,17.58389440989589,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.6, 'e': 0.09181312662686165}",20,13,16.10961512961552,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.6, 'e': 0.09162968387750484}",20,10,18.774752785219764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.6, 'e': 0.09144660764700575}",20,14,11.032961209580856,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.6, 'e': 0.09126389720305915}",20,10,13.462014829797228,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.6, 'e': 0.09108155181482308}",30,17,24.42529932472296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.6, 'e': 0.09089957075291567}",20,7,28.06288948251066,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.6, 'e': 0.09071795328941251}",30,17,-4.120872025135463,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1202,False,"{'a': 0.6, 'e': 0.09053669869784343}",25,15,19.242025989453545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.6, 'e': 0.0903558062531899}",20,2,9.471084339631393,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1204,False,"{'a': 0.6, 'e': 0.0901752752318818}",20,10,5.850129541231721,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.6, 'e': 0.08999510491179491}",25,3,-15.072159997372498,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1206,False,"{'a': 0.6, 'e': 0.08981529457224763}",25,11,-25.573964455970586,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1207,False,"{'a': 0.6, 'e': 0.08963584349399842}",30,14,-2.849325871150734,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1208,False,"{'a': 0.6, 'e': 0.08945675095924267}",25,2,-18.494286408166563,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1209,False,"{'a': 0.6, 'e': 0.08927801625161007}",25,12,-24.612202154641817,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1210,False,"{'a': 0.6, 'e': 0.08909963865616147}",25,7,15.170351026673554,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1211,False,"{'a': 0.6, 'e': 0.08892161745938634}",20,11,3.5651208613016747,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.6, 'e': 0.08874395194919957}",20,6,-0.744029802422455,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1213,False,"{'a': 0.6, 'e': 0.08856664141493896}",30,16,27.9745574471862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.6, 'e': 0.08838968514736205}",20,10,20.46477891575172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.6, 'e': 0.08821308243864363}",25,12,-3.9857600597942917,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1216,False,"{'a': 0.6, 'e': 0.08803683258237255}",20,8,20.740761065265236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.6, 'e': 0.0878609348735492}",25,20,10.003898643060467,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.6, 'e': 0.08768538860858248}",25,15,16.396262023743894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.6, 'e': 0.08751019308528712}",20,15,11.371976675858788,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.6, 'e': 0.08733534760288077}",25,12,24.037996222114504,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.6, 'e': 0.0871608514619813}",20,8,-25.909741949324232,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1222,False,"{'a': 0.6, 'e': 0.08698670396460385}",30,16,25.744294590196677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.6, 'e': 0.08681290441415829}",20,10,13.052220517350044,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.6, 'e': 0.0866394521154461}",25,17,16.358151574868735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.6, 'e': 0.08646634637465792}",25,16,18.15489223126202,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.6, 'e': 0.0862935864993705}",25,9,28.479753774426495,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.6, 'e': 0.08612117179854416}",20,14,11.539264483917366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.6, 'e': 0.08594910158251981}",25,19,11.956554176299665,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.6, 'e': 0.08577737516301644}",20,0,17.285652875269424,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1230,False,"{'a': 0.6, 'e': 0.08560599185312803}",20,6,23.419995369359377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.6, 'e': 0.08543495096732123}",20,8,23.49925997483661,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.6, 'e': 0.08526425182143217}",20,0,27.349345747200033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1233,False,"{'a': 0.6, 'e': 0.08509389373266411}",25,15,18.25889165832804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.6, 'e': 0.08492387601958441}",25,11,27.725319109034658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.6, 'e': 0.08475419800212207}",20,15,10.082887612006736,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.6, 'e': 0.08458485900156469}",25,9,6.367572441593868,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1237,False,"{'a': 0.6, 'e': 0.08441585834055614}",20,12,1.5113731801081114,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1238,False,"{'a': 0.6, 'e': 0.08424719534309347}",25,14,20.925235096891672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.6, 'e': 0.08407886933452453}",30,20,14.130620331152166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.6, 'e': 0.083910879641545}",25,13,25.910791811108396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.6, 'e': 0.08374322559219596}",25,9,15.043830425945321,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1242,False,"{'a': 0.6, 'e': 0.0835759065158609}",20,16,6.31811626970166,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.6, 'e': 0.08340892174326339}",20,7,25.989254942701923,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.6, 'e': 0.08324227060646401}",25,11,-25.53313019944556,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1245,False,"{'a': 0.6, 'e': 0.0830759524388581}",25,11,26.249444663049253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.6, 'e': 0.08290996657517266}",30,23,16.280344243659048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.6, 'e': 0.08274431235146412}",25,16,6.670787209271807,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1248,False,"{'a': 0.6, 'e': 0.08257898910511527}",30,16,-4.81621587740996,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1249,False,"{'a': 0.6, 'e': 0.08241399617483297}",25,18,14.190427733907095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.6, 'e': 0.08224933290064523}",25,19,11.259761987486494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.6, 'e': 0.0820849986238988}",20,7,25.923593994736922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.6, 'e': 0.08192099268725626}",30,19,-0.8442971819399774,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1253,False,"{'a': 0.6, 'e': 0.08175731443469375}",20,4,12.017991869100651,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1254,False,"{'a': 0.6, 'e': 0.08159396321149794}",25,4,26.027944311774895,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1255,False,"{'a': 0.6, 'e': 0.08143093836426381}",25,13,10.228239565124035,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1256,False,"{'a': 0.6, 'e': 0.08126823924089167}",25,17,14.364052977535884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.6, 'e': 0.0811058651905849}",20,10,18.38531162085613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.6, 'e': 0.08094381556384699}",25,9,30.954520735820086,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.6, 'e': 0.08078208971247929}",20,13,13.083459882321668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.6, 'e': 0.08062068698957811}",25,5,29.765868841329613,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.6, 'e': 0.08045960674953244}",20,15,10.901323866937767,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.6, 'e': 0.08029884834802099}",20,0,28.465395772383648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1263,False,"{'a': 0.6, 'e': 0.08013841114201005}",20,0,-19.82866415592113,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1264,False,"{'a': 0.6, 'e': 0.07997829448975048}",20,9,14.005065592333814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.6, 'e': 0.07981849775077554}",25,11,-14.725014405430784,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1266,False,"{'a': 0.6, 'e': 0.07965902028589801}",20,11,2.036162551050271,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1267,False,"{'a': 0.6, 'e': 0.07949986145720786}",20,10,-22.367015138257354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1268,False,"{'a': 0.6, 'e': 0.0793410206280695}",20,10,17.189651609109195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.6, 'e': 0.07918249716311948}",25,7,37.1204469524751,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.6, 'e': 0.07902429042826366}",20,11,2.900831562480401,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1271,False,"{'a': 0.6, 'e': 0.07886639979067495}",20,1,15.599290481467195,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.6, 'e': 0.07870882461879052}",35,13,15.994934923554498,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1273,False,"{'a': 0.6, 'e': 0.07855156428230954}",25,13,21.43920424185908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.6, 'e': 0.0783946181521904}",25,8,26.419799572294057,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.6, 'e': 0.07823798560064842}",30,16,22.792370374217317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.6, 'e': 0.07808166600115313}",20,8,11.797865571973674,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1277,False,"{'a': 0.6, 'e': 0.077925658728426}",20,13,10.458910188705644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.6, 'e': 0.07776996315843764}",20,9,17.54120842773231,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.6, 'e': 0.07761457866840563}",25,5,36.18862772648749,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.6, 'e': 0.07745950463679176}",20,11,1.020371099120546,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1281,False,"{'a': 0.6, 'e': 0.07730474044329974}",20,8,-71.37072463727587,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
1282,False,"{'a': 0.6, 'e': 0.07715028546887258}",25,12,13.112811587658552,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,False,"{'a': 0.6, 'e': 0.07699613909569011}",30,20,18.388393609293047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.6, 'e': 0.07684230070716673}",25,15,22.675176890182293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.6, 'e': 0.0766887696879486}",20,14,12.856373857519031,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.6, 'e': 0.07653554542391151}",25,14,18.2333518673765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.6, 'e': 0.07638262730215813}",25,12,24.425955248632974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.6, 'e': 0.07623001471101583}",25,12,22.93043921102042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.6, 'e': 0.07607770704003398}",20,12,13.93191313918918,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.6, 'e': 0.07592570367998178}",30,16,26.48524773323566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.6, 'e': 0.07577400402284548}",35,23,20.898787152879617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.6, 'e': 0.07562260746182634}",25,5,26.78808923782589,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.6, 'e': 0.07547151339133784}",30,23,14.522951749957453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.6, 'e': 0.07532072120700357}",25,12,11.171618085939011,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1295,False,"{'a': 0.6, 'e': 0.07517023030565453}",30,4,41.303783852458245,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.6, 'e': 0.07502004008532698}",30,17,11.726507267890103,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1297,False,"{'a': 0.6, 'e': 0.07487014994525974}",20,13,11.51365888198864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.6, 'e': 0.07472055928589216}",25,11,11.262483048282636,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1299,False,"{'a': 0.6, 'e': 0.07457126750886131}",30,14,30.07126449792215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.6, 'e': 0.07442227401699995}",25,7,-8.757789352695177,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1301,False,"{'a': 0.6, 'e': 0.07427357821433388}",25,18,10.833700634203726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.6, 'e': 0.0741251795060797}",20,10,20.440346697604262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.6, 'e': 0.07397707729864236}",20,9,19.568261754611235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.6, 'e': 0.0738292709996129}",20,4,23.01640706029589,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.6, 'e': 0.07368176001776583}",20,13,14.070614816836471,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.6, 'e': 0.0735345437630571}",25,10,31.067274707008124,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.6, 'e': 0.07338762164662144}",20,0,30.772747447276277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.6, 'e': 0.07324099308077024}",25,20,9.752330855841024,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.6, 'e': 0.07309465747898901}",20,13,15.090274399615218,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.6, 'e': 0.07294861425593517}",35,21,26.14800758249675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.6, 'e': 0.07280286282743559}",30,18,23.136850888874168,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.6, 'e': 0.07265740261048442}",20,13,13.068330126060264,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.6, 'e': 0.07251223302324053}",25,5,-7.128765629659991,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1314,False,"{'a': 0.6, 'e': 0.07236735348502546}",25,13,27.870824525422307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.6, 'e': 0.07222276341632078}",20,10,6.358741161586881,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1316,False,"{'a': 0.6, 'e': 0.0720784622387661}",35,19,14.69997676652314,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1317,False,"{'a': 0.6, 'e': 0.07193444937515645}",35,17,13.541563766167155,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1318,False,"{'a': 0.6, 'e': 0.07179072424944025}",20,1,32.39989283929572,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.6, 'e': 0.07164728628671672}",20,10,6.726755681657258,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.6, 'e': 0.0715041349132339}",20,14,11.83289420463135,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.6, 'e': 0.07136126955638605}",20,7,-3.831240280278311,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1322,False,"{'a': 0.6, 'e': 0.0712186896447116}",20,8,24.768502387012198,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.6, 'e': 0.07107639460789066}",20,16,7.473267123807385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.6, 'e': 0.07093438387674295}",20,3,20.63748331635527,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1325,False,"{'a': 0.6, 'e': 0.0707926568832253}",25,16,17.64395472805719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.6, 'e': 0.0706512130604296}",30,16,28.03125469175786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.6, 'e': 0.0705100518425803}",20,13,11.966376576987697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.6, 'e': 0.07036917266503243}",25,11,10.185884555787904,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1329,False,"{'a': 0.6, 'e': 0.07022857496426901}",20,14,11.775447608435465,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.6, 'e': 0.07008825817789911}",20,6,13.64664411448619,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1331,False,"{'a': 0.6, 'e': 0.06994822174465536}",25,12,24.46993125491435,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.6, 'e': 0.06980846510439187}",20,0,-35.38957274270531,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1333,False,"{'a': 0.6, 'e': 0.06966898769808184}",25,12,8.247345508034348,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
